dataset,plot_id,start_date,end_date,latitude,longitude,diameter,height,species,plant_AGB_kg
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,1.5,90.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,4.0,110.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,4.4,128.0,Rhizophora mangle,0.07501284907477004
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,2.0,91.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,2.4,117.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,3.4,137.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,1.5,71.5,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,3.4,142.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,2.5,73.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,3.4,146.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,2.2,58.0,Rhizophora mangle,0.022597101602504173
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,2.4,110.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,4.0,100.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,3.4,63.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,2.4,66.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,3.5,105.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,4.0,111.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,3.2,86.0,Rhizophora mangle,0.04322486945283955
Belige,Frenchman Caye_1,2021-01-01,2021-12-01,16.18206,-88.6565,2.5,118.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.0,80.0,Rhizophora mangle,0.01916240056432159
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.0,96.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.4,139.0,Rhizophora mangle,0.07501284907477004
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.6,140.0,Rhizophora mangle,0.08101265854356307
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,5.0,150.0,Rhizophora mangle,0.09359144561715001
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.5,97.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,110.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.9,120.0,Rhizophora mangle,0.06087681359462518
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.0,91.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.8,170.0,Rhizophora mangle,0.0582002008659168
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,126.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.5,150.0,Rhizophora mangle,0.07798838718600644
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.5,83.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.5,122.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.5,143.0,Rhizophora mangle,0.07798838718600644
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.3,122.0,Rhizophora mangle,0.04558969720539299
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.5,130.0,Rhizophora mangle,0.07798838718600644
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.5,104.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.3,121.0,Rhizophora mangle,0.024404502677280022
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.8,133.0,Rhizophora mangle,0.0582002008659168
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,100.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.5,94.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.4,125.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.0,105.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.0,120.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,1.4,114.0,Rhizophora mangle,0.010333958366462418
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.0,103.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.5,117.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,86.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.5,105.0,Rhizophora mangle,0.07798838718600644
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.8,70.0,Rhizophora mangle,0.03430438438522864
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.0,160.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,1.5,78.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.3,115.0,Rhizophora mangle,0.024404502677280022
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,146.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.5,130.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,139.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.5,160.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.4,131.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,122.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,81.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,1.5,111.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.5,86.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.0,90.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.0,93.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.5,89.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.9,60.0,Rhizophora mangle,0.03645272608058116
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,109.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,5.0,100.0,Rhizophora mangle,0.09359144561715001
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.4,135.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,5.5,132.0,Rhizophora mangle,0.1103791113559058
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,115.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.4,96.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.0,93.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,4.0,120.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,3.4,91.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.0,102.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,1.5,87.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_2,2021-01-01,2021-12-01,16.182147,-88.656372,2.0,90.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.3,150.0,Rhizophora mangle,0.02440667873294694
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.5,55.0,Rhizophora mangle,0.02819598948283782
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.4,102.0,Rhizophora mangle,0.026269356801986127
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,102.0,Rhizophora mangle,0.01916240056432159
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,126.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,110.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,101.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,93.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.0,117.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.3,77.0,Rhizophora mangle,0.024404502677280022
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,98.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,116.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.4,105.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.6,102.0,Rhizophora mangle,0.013021192749049558
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.5,75.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.4,112.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,83.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,89.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,116.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.6,150.0,Rhizophora mangle,0.030174351363800134
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.8,92.0,Rhizophora mangle,0.03430438438522864
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.3,175.0,Rhizophora mangle,0.024404502677280022
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.7,75.0,Rhizophora mangle,0.014461926861072671
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,92.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,94.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.6,90.0,Rhizophora mangle,0.013021192749049558
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.1,96.0,Rhizophora mangle,0.020848781462359002
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.7,86.0,Rhizophora mangle,0.014461926861072671
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.5,111.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.2,74.0,Rhizophora mangle,0.00791374067340288
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.0,42.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.8,71.0,Rhizophora mangle,0.015965987470677023
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,33.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.8,79.0,Rhizophora mangle,0.015965987470677023
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.2,30.0,Rhizophora mangle,0.00791374067340288
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.3,75.0,Rhizophora mangle,0.024404502677280022
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,70.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.5,128.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.0,45.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,75.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,67.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.3,82.0,Rhizophora mangle,0.024404502677280022
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,75.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.0,73.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,50.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,9.0,180.0,Rhizophora mangle,0.25888856104947977
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.0,62.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.5,82.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,4.5,135.0,Rhizophora mangle,0.07798838718600644
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.4,91.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,99.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,85.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.8,72.0,Rhizophora mangle,0.015965987470677023
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,45.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.4,98.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.8,29.0,Rhizophora mangle,0.015965987470677023
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,4.0,80.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,93.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,3.4,140.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,165.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.5,58.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.4,61.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.7,61.0,Rhizophora mangle,0.014461926861072671
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,79.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.4,106.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,53.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,73.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,62.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,69.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,75.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.0,69.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,2.5,81.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_3,2021-01-01,2021-12-01,16.18223,-88.65619,1.5,74.0,Rhizophora mangle,0.01164482717108093
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.4,146.0,Rhizophora mangle,0.07501076532959093
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,6.0,93.0,Rhizophora mangle,0.1283249286017898
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.5,155.0,Rhizophora mangle,0.02819598948283782
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.5,180.0,Rhizophora mangle,0.02819598948283782
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.0,240.0,Rhizophora mangle,0.0636028614475355
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.5,126.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.2,110.0,Rhizophora mangle,0.022597101602504173
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.4,138.0,Rhizophora mangle,0.07501284907477004
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.0,111.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.0,140.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.4,144.0,Rhizophora mangle,0.026270282145275794
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.5,150.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,6.5,200.0,Rhizophora mangle,0.14739138445747027
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,7.5,190.0,Rhizophora mangle,0.18882092673076614
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.5,155.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.4,68.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.0,116.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.0,155.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.3,140.0,Rhizophora mangle,0.04558969720539299
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.5,150.0,Rhizophora mangle,0.07798838718600644
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.4,109.0,Rhizophora mangle,0.048007499186468204
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.5,204.0,Rhizophora mangle,0.07798838718600644
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,6.0,135.0,Rhizophora mangle,0.12832134178732957
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.8,130.0,Rhizophora mangle,0.0582002008659168
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.8,150.0,Rhizophora mangle,0.08720625970360645
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,6.0,200.0,Rhizophora mangle,0.12832134178732957
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.0,196.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,5.5,190.0,Rhizophora mangle,0.1103791113559058
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,2.5,130.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,5.4,175.0,Rhizophora mangle,0.10692830341269288
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.3,200.0,Rhizophora mangle,0.04558969720539299
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.5,144.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.5,220.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,3.0,140.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,5.2,105.0,Rhizophora mangle,0.10016612328957894
Belige,Frenchman Caye_4,2021-01-01,2021-12-01,16.182337,-88.65605,4.5,200.0,Rhizophora mangle,0.07798838718600644
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,3.4,125.0,Rhizophora mangle,0.048005930491761016
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,4.0,150.0,Rhizophora mangle,0.0636028614475355
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,6.0,180.0,Rhizophora mangle,0.1283249286017898
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,2.5,270.0,Rhizophora mangle,0.02819598948283782
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,5.0,100.0,Rhizophora mangle,0.09359144561715001
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,4.0,141.0,Rhizophora mangle,0.06360407233217824
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,3.0,160.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,3.2,75.0,Rhizophora mangle,0.04322486945283955
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,4.9,130.0,Rhizophora mangle,0.09037503788157758
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,2.5,165.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,2.0,130.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,3.5,150.0,Rhizophora mangle,0.05047785160882433
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,2.0,113.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,6.0,116.0,Rhizophora mangle,0.12832134178732957
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,5.0,200.0,Rhizophora mangle,0.09359144561715001
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,2.0,160.0,Rhizophora mangle,0.019160286568611108
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,2.5,160.0,Rhizophora mangle,0.02819377521429034
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,3.3,100.0,Rhizophora mangle,0.04558969720539299
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,1.9,60.0,Rhizophora mangle,0.01753240769605258
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,3.0,256.0,Rhizophora mangle,0.03865591607443972
Belige,Frenchman Caye_5,2021-01-01,2021-12-01,16.182404,-88.65589,2.4,160.0,Rhizophora mangle,0.026270282145275794
