dataset,plot_id,start_date,end_date,latitude,longitude,diameter,height,species,plant_AGB_kg,capture_start,capture_end,sentinel_time,Blue,Green,Red,RE1,RE2,RE3,NIR,SWIR1,SWIR2,NDVI,MNDWI,NBR,EVI,NDRE1,NDRE2,NDRE3,CIrededge,CLOUD_COVERAGE,cloud_threshold_used
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,15.2,10.0,racemosa,92.1477220331771,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,8.72,3.0,racemosa,22.9703094556853,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,7.5,7.0,racemosa,15.759004959219,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,13.6,8.0,racemosa,69.778704900231,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,11.1,9.0,racemosa,41.9935974405462,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,9.9,10.0,racemosa,31.5474034736901,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,10.1,9.0,racemosa,33.1649287157549,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,7.3,8.0,racemosa,14.7293229347133,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,6.3,7.0,racemosa,10.1912394874679,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,8.8,8.0,racemosa,23.500782011601,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,6.7,8.0,racemosa,11.8867366341801,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,6.2,7.0,racemosa,9.79162691558522,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,5.2,7.0,racemosa,6.30788827901167,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,6.2,7.0,racemosa,9.79162691558522,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,6.8,3.0,racemosa,12.3352488543421,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,6.9,8.0,racemosa,12.793764745522,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,7.6,3.0,racemosa,16.2895697801382,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,9.21,6.0,germinans,28.8636432543717,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,7.4,8.0,racemosa,15.2389461026939,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,9.9,10.0,racemosa,31.5474034736901,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,8.5,10.0,racemosa,21.5487929356916,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,6.5,8.0,racemosa,11.0194273330814,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,10.5,10.0,racemosa,36.5467600112727,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_4,2013-01-01,2013-12-31,13.25972,-88.82673,8.7,9.0,racemosa,22.8388254452643,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,7.1,7.0,racemosa,13.7411001687371,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,11.4,8.0,racemosa,44.8887758521492,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,6.9,6.0,racemosa,12.793764745522,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,6.1,6.0,racemosa,9.40156647739742,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,6.5,7.0,racemosa,11.0194273330814,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,7.1,7.0,racemosa,13.7411001687371,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,7.4,3.0,racemosa,15.2389461026939,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,7.3,7.0,racemosa,14.7293229347133,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,6.6,6.0,racemosa,11.4481542548513,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.7,9.0,racemosa,22.8388254452643,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.2,7.0,racemosa,19.6974616985096,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,9.6,10.0,racemosa,29.2114904420612,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,5.5,5.0,racemosa,7.2574216749778,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,9.0,7.0,racemosa,24.8589,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.2,9.0,racemosa,19.6974616985096,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,6.5,6.0,racemosa,11.0194273330814,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.3,1.7,racemosa,20.3034978884875,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,7.8,7.0,racemosa,17.382496092819,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,5.8,6.0,racemosa,8.28792128376152,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.0,7.0,racemosa,18.5182780711383,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,6.0,7.0,racemosa,9.02098082472189,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,6.5,6.0,racemosa,11.0194273330814,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,7.2,7.0,racemosa,14.2300647029426,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,5.3,6.0,racemosa,6.61554012227117,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,5.4,6.0,racemosa,6.93202361076256,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.3,9.0,racemosa,20.3034978884875,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,5.0,6.0,racemosa,5.71874385245571,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.8,10.0,racemosa,23.500782011601,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.0,7.0,racemosa,18.5182780711383,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,7.9,4.0,racemosa,17.9449958378069,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,7.4,7.0,racemosa,15.2389461026939,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,8.3,10.0,racemosa,20.3034978884875,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
ElSalvador,El_Cañón_del_Bagre_El_Canón_del_Bagre_17_5,2013-01-01,2013-12-31,13.25972,-88.82673,5.5,6.0,racemosa,7.2574216749778,2017-01-01,2017-12-31,2017-01-12 16:16:21,0.0257,0.052700000000000004,0.0386,0.0816,0.2167,0.2669,0.30160000000000003,0.1738,0.0789,0.7741553052756371,-0.5340264650283553,0.5820974576271186,0.4890836235628955,0.5748487240199948,0.1539434837621257,0.05728314238952533,2.704207920792079,1.0,10
