dataset,plot_id,start_date,end_date,latitude,longitude,diameter,height,species,plant_AGB_kg,date,nisar_value_hvhv,nisar_value_hhhh
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.25,6.0,mangle,9.55657371368861,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.7,3.0,mangle,12.9340315196163,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.75,6.0,mangle,36.0669122353706,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.66,5.0,mangle,11.6201235658767,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,9.2,8.0,mangle,41.0900222359458,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.0,8.0,mangle,20.1903073087462,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.52,8.0,mangle,33.6535568449377,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,9.6,8.0,mangle,45.897943931215,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.25,6.0,mangle,9.55657371368861,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.9,6.0,mangle,19.4489276656436,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.99,5.0,mangle,20.1154004200457,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.3,5.0,mangle,9.79501907635826,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.92,5.0,mangle,13.059437240864,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.7,5.0,mangle,18.0170013963691,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.49,6.0,mangle,24.0735839837526,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.32,5.0,mangle,9.89141148865909,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.1,8.0,mangle,20.9488280407414,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.27,5.0,mangle,15.1629475021789,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.32,5.0,mangle,9.89141148865909,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.8,6.0,mangle,26.7506286262562,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.35,6.0,mangle,15.6711082637175,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.7,5.0,mangle,11.8348470587484,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.31,5.0,mangle,9.843142670568367,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.84,6.0,mangle,12.6055392111922,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.0,6.0,mangle,20.1903073087462,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.6,6.0,mangle,34.4813291669868,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.99,5.0,mangle,13.4647335406815,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.5,4.0,mangle,5.39263495160687,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.4,6.0,mangle,15.9939582324491,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.5,5.0,mangle,10.7852699032137,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.59,6.0,mangle,24.9181985794937,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.5,6.0,mangle,33.4485450911273,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.44,5.0,mangle,16.2551611862057,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.1,5.0,mangle,14.1171034168405,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.45,5.0,mangle,16.3208691621809,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.0,5.0,mangle,20.1903073087462,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.65,5.0,mangle,11.566820326591,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.59,5.0,mangle,17.2579856336839,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.99,6.0,mangle,28.4780108663214,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.5,6.0,mangle,33.4485450911273,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.65,5.0,mangle,25.4335953046816,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.8,4.5,mangle,18.7245417631847,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.1,6.0,mangle,14.1171034168405,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.84,6.0,mangle,27.1087684568896,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,10.1,7.0,mangle,52.3749470627752,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.9,6.0,mangle,12.9450357887192,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.43,5.0,mangle,10.4320000894996,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.85,5.0,mangle,12.6617366662658,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.24,5.0,mangle,22.0398328901256,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.56,5.0,mangle,11.093854950824,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,11.0,6.0,mangle,65.3896490663482,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.87,5.0,mangle,12.7745934727365,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.6,5.0,mangle,11.3025619315932,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.4,6.0,mangle,32.4350199166371,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.96,5.0,mangle,13.2901015835684,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.8,6.0,mangle,36.6052159066141,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.25,5.0,mangle,9.55657371368861,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.69,6.0,mangle,17.9471681322615,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.2,6.0,mangle,30.4652005489071,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.75,5.0,mangle,12.1066621017704,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.43,5.0,mangle,16.1896162572466,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.5,6.0,mangle,33.4485450911273,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.92,6.0,mangle,13.059437240864,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.9,6.0,mangle,19.4489276656436,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.63,5.0,mangle,11.4606658890306,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,10.9,6.0,mangle,63.8552956217146,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.25,5.0,mangle,30.9505443309467,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.6,5.0,mangle,34.4813291669868,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.83,5.0,mangle,36.9305567106964,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,9.1,6.0,mangle,39.9388582386017,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.58,5.0,mangle,24.8329297425022,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.8,5.0,mangle,18.7245417631847,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.3,5.0,mangle,9.79501907635826,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.72,5.0,mangle,11.9431173624859,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.0,5.0,mangle,20.1903073087462,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.52,5.0,mangle,10.8875365829022,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.83,5.0,mangle,12.5494955110446,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.59,5.0,mangle,17.2579856336839,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.1,5.0,mangle,8.86279049043498,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.2,5.0,mangle,9.32173427161122,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.25,5.0,mangle,15.0375148863691,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.2,5.0,mangle,21.7246363702149,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.75,5.0,mangle,26.3070682611967,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,9.95,6.0,mangle,50.3765051408852,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.0,5.0,mangle,13.5232562092683,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.86,5.0,mangle,12.7180880341788,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.8,3.0,mangle,6.1911426796998,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_6,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.4,5.0,mangle,15.9939582324491,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.2,5.0,mangle,9.32173427161122,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.7,5.0,mangle,11.8348470587484,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.6,5.0,mangle,11.3025619315932,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.44,5.0,mangle,10.4820243537066,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,9.64,6.0,mangle,46.3968304635029,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.39,5.0,mangle,10.2333732472358,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.6,5.0,mangle,11.3025619315932,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.9,6.0,mangle,19.4489276656436,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.49,6.0,mangle,24.0735839837526,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.1,6.0,mangle,29.5086318570306,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.96,6.0,mangle,19.8917067533506,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.9,5.0,mangle,12.9450357887192,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.4,6.0,mangle,15.9939582324491,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.92,6.0,mangle,19.5958393676415,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.52,6.0,mangle,24.3250874760903,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.7,5.0,mangle,11.8348470587484,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.0,6.0,mangle,13.5232562092683,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.65,6.0,mangle,17.6695017361555,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.2,5.0,mangle,9.32173427161122,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.34,6.0,mangle,15.6070239085652,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.32,6.0,mangle,15.4793396149279,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.7,5.0,mangle,11.8348470587484,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.66,5.0,mangle,11.6201235658767,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.3,5.0,mangle,9.79501907635826,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.6,5.0,mangle,11.3025619315932,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,8.5,6.0,mangle,33.4485450911273,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.74,6.0,mangle,18.2980056001047,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.77,6.0,mangle,18.5105176379423,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.89,5.0,mangle,19.3757267956792,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.0,5.0,mangle,13.5232562092683,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.48,6.0,mangle,16.518972890333,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.52,6.0,mangle,16.7854030548647,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.6,5.0,mangle,11.3025619315932,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.74,5.0,mangle,12.0519950719167,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.0,5.0,mangle,13.5232562092683,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.51,5.0,mangle,16.7185495029537,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,6.97,6.0,mangle,19.9661002894404,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.9,5.0,mangle,12.9450357887192,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,5.3,5.0,mangle,9.79501907635826,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.25,6.0,mangle,22.1190689424188,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
ElSalvador,Isla_Tortuga_26_5,2013-01-01,2013-12-31,13.25777524858816,-88.5611707304826,7.67,6.0,mangle,25.6068390318814,2025-12-13T11:30:58.000000Z,0.0040235519409179,0.0152367353439331
