date,longitude,latitude,nisar_value_hvhv,nisar_value_hhhh
2025-12-13T11:30:58.000000Z,-46.6375,-0.85085,0.0020866990089416504,0.01116335391998291
2025-12-13T11:30:58.000000Z,-46.6376,-0.8507333333333332,0.0036925673484802246,0.010869622230529785
2025-12-13T11:30:58.000000Z,-46.637816666666666,-0.8506,0.0026013851165771484,0.02231287956237793
2025-12-13T11:30:58.000000Z,-47.35113333333334,-0.6555833333333333,0.02523016929626465,0.09989547729492188
2025-12-13T11:30:58.000000Z,-47.35098333333333,-0.6554666666666668,0.028848886489868164,0.20102310180664062
2025-12-13T11:30:58.000000Z,-47.350966666666665,-0.6552833333333333,0.01576375961303711,0.19475746154785156
2025-12-13T11:30:58.000000Z,-47.35086666666667,-0.65515,0.014776349067687988,0.24739837646484375
2025-12-13T11:30:58.000000Z,-47.35075,-0.6550333333333334,0.007641017436981201,0.019561290740966797
2025-12-13T11:30:58.000000Z,-47.35066666666667,-0.6548666666666667,0.0028589963912963867,0.01030421257019043
2025-12-13T11:30:58.000000Z,-47.3674,-0.6325333333333333,0.02507758140563965,0.06323719024658203
2025-12-13T11:30:58.000000Z,-47.3674,-0.6327333333333333,0.05618715286254883,0.18851280212402344
2025-12-13T11:30:58.000000Z,-47.36748333333333,-0.6328666666666667,0.0331883430480957,0.23764801025390625
2025-12-13T11:30:58.000000Z,-47.36753333333333,-0.6330666666666667,0.04897928237915039,0.2154407501220703
2025-12-13T11:30:58.000000Z,-47.367583333333336,-0.6331833333333333,0.03267717361450195,0.14578628540039062
2025-12-13T11:30:58.000000Z,-47.36765,-0.63345,0.029556989669799805,0.30339813232421875
2025-12-13T11:30:58.000000Z,-46.6386,-0.8413333333333333,0.008193612098693848,0.1791858673095703
2025-12-13T11:30:58.000000Z,-46.63861666666666,-0.84135,0.008193612098693848,0.1791858673095703
2025-12-13T11:30:58.000000Z,-46.63863333333333,-0.8413666666666667,0.008193612098693848,0.1791858673095703
2025-12-13T11:30:58.000000Z,-46.63865,-0.8413833333333333,0.008193612098693848,0.1791858673095703
2025-12-13T11:30:58.000000Z,-46.638666666666666,-0.8414,0.008193612098693848,0.1791858673095703
2025-12-13T11:30:58.000000Z,-46.63868333333333,-0.8414166666666667,0.013201236724853516,0.048111915588378906
2025-12-13T11:30:58.000000Z,-46.6387,-0.8414333333333333,0.013201236724853516,0.048111915588378906
2025-12-13T11:30:58.000000Z,-46.63871666666667,-0.84145,0.013201236724853516,0.048111915588378906
2025-12-13T11:30:58.000000Z,-46.63873333333333,-0.8414666666666667,0.013201236724853516,0.048111915588378906
2025-12-13T11:30:58.000000Z,-46.63875,-0.8414833333333332,0.013201236724853516,0.048111915588378906
2025-12-13T11:30:58.000000Z,-46.64008333333334,-0.8419500000000001,0.03205442428588867,0.07480716705322266
2025-12-13T11:30:58.000000Z,-46.6401,-0.8419666666666666,0.026514530181884766,0.07365894317626953
2025-12-13T11:30:58.000000Z,-46.64011666666666,-0.8419833333333333,0.026514530181884766,0.07365894317626953
2025-12-13T11:30:58.000000Z,-46.64013333333333,-0.8420000000000001,0.026514530181884766,0.07365894317626953
2025-12-13T11:30:58.000000Z,-46.64015,-0.8420166666666666,0.026514530181884766,0.07365894317626953
2025-12-13T11:30:58.000000Z,-46.640166666666666,-0.8420333333333333,0.026514530181884766,0.07365894317626953
2025-12-13T11:30:58.000000Z,-46.64018333333333,-0.8420500000000001,0.026514530181884766,0.07365894317626953
2025-12-13T11:30:58.000000Z,-46.6402,-0.8420666666666666,0.026514530181884766,0.07365894317626953
